Value, Category, Count,  Acreage,county_fips,year
70, Christmas Trees,2021,449.5,42071,2016
111, Open Water,99342,22093.1,42071,2016
121, Developed/Open Space,263308,58558.3,42071,2016
122, Developed/Low Intensity,173572,38601.5,42071,2016
123, Developed/Medium Intensity,71746,15955.9,42071,2016
124, Developed/High Intensity,28456,6328.5,42071,2016
131, Barren,11698,2601.6,42071,2016
141, Deciduous Forest,596356,132626.4,42071,2016
142, Evergreen Forest,4145,921.8,42071,2016
143, Mixed Forest,3023,672.3,42071,2016
152, Shrubland,57910,12878.9,42071,2016
176, Grass/Pasture,413487,91957.3,42071,2016
190, Woody Wetlands,2693,598.9,42071,2016
195, Herbaceous Wetlands,392,87.2,42071,2016
205, Triticale,593,131.9,42071,2016
225, Dbl Crop WinWht/Corn,421,93.6,42071,2016
226, Dbl Crop Oats/Corn,217,48.3,42071,2016
229, Pumpkins,743,165.2,42071,2016
236, Dbl Crop WinWht/Sorghum,105,23.4,42071,2016
237, Dbl Crop Barley/Corn,2471,549.5,42071,2016
243, Cabbage,3,0.7,42071,2016
254, Dbl Crop Barley/Soybeans,11488,2554.9,42071,2016
1, Corn,78993,17567.6,42073,2016
4, Sorghum,1,0.2,42073,2016
5, Soybeans,67248,14955.6,42073,2016
21, Barley,2,0.4,42073,2016
24, Winter Wheat,7775,1729.1,42073,2016
26, Dbl Crop WinWht/Soybeans,53,11.8,42073,2016
27, Rye,66,14.7,42073,2016
28, Oats,6516,1449.1,42073,2016
30, Speltz,72,16.0,42073,2016
36, Alfalfa,47058,10465.4,42073,2016
37, Other Hay/Non Alfalfa,44170,9823.2,42073,2016
58, Clover/Wildflowers,311,69.2,42073,2016
59, Sod/Grass Seed,15,3.3,42073,2016
60, Switchgrass,7,1.6,42073,2016
61, Fallow/Idle Cropland,16319,3629.3,42073,2016
111, Open Water,14447,3212.9,42073,2016
121, Developed/Open Space,100000,22239.5,42073,2016
122, Developed/Low Intensity,52023,11569.6,42073,2016
123, Developed/Medium Intensity,16879,3753.8,42073,2016
124, Developed/High Intensity,5403,1201.6,42073,2016
131, Barren,4089,909.4,42073,2016
141, Deciduous Forest,488164,108565.1,42073,2016
142, Evergreen Forest,2286,508.4,42073,2016
143, Mixed Forest,128,28.5,42073,2016
152, Shrubland,2371,527.3,42073,2016
176, Grass/Pasture,87990,19568.5,42073,2016
190, Woody Wetlands,1438,319.8,42073,2016
195, Herbaceous Wetlands,103,22.9,42073,2016
225, Dbl Crop WinWht/Corn,4,0.9,42073,2016
229, Pumpkins,6,1.3,42073,2016
254, Dbl Crop Barley/Soybeans,243,54.0,42073,2016
1, Corn,194771,43316.0,42075,2016
4, Sorghum,295,65.6,42075,2016
5, Soybeans,63031,14017.8,42075,2016
12, Sweet Corn,27,6.0,42075,2016
13, Pop or Orn Corn,1,0.2,42075,2016
21, Barley,616,137.0,42075,2016
24, Winter Wheat,7502,1668.4,42075,2016
26, Dbl Crop WinWht/Soybeans,5312,1181.4,42075,2016
27, Rye,211,46.9,42075,2016
28, Oats,448,99.6,42075,2016
31, Canola,114,25.4,42075,2016
36, Alfalfa,27013,6007.5,42075,2016
37, Other Hay/Non Alfalfa,22425,4987.2,42075,2016
42, Dry Beans,782,173.9,42075,2016
43, Potatoes,14,3.1,42075,2016
44, Other Crops,11,2.4,42075,2016
53, Peas,3,0.7,42075,2016
54, Tomatoes,30,6.7,42075,2016
59, Sod/Grass Seed,24,5.3,42075,2016
60, Switchgrass,5,1.1,42075,2016
61, Fallow/Idle Cropland,11140,2477.5,42075,2016
68, Apples,4,0.9,42075,2016
69, Grapes,2,0.4,42075,2016
70, Christmas Trees,2170,482.6,42075,2016
111, Open Water,6813,1515.2,42075,2016
121, Developed/Open Space,89633,19933.9,42075,2016
122, Developed/Low Intensity,65293,14520.8,42075,2016
123, Developed/Medium Intensity,23399,5203.8,42075,2016
124, Developed/High Intensity,11449,2546.2,42075,2016
131, Barren,2336,519.5,42075,2016
141, Deciduous Forest,359738,80003.8,42075,2016
142, Evergreen Forest,11538,2566.0,42075,2016
143, Mixed Forest,4515,1004.1,42075,2016
152, Shrubland,3155,701.7,42075,2016
176, Grass/Pasture,124301,27643.9,42075,2016
190, Woody Wetlands,80,17.8,42075,2016
195, Herbaceous Wetlands,88,19.6,42075,2016
205, Triticale,17,3.8,42075,2016
225, Dbl Crop WinWht/Corn,54,12.0,42075,2016
226, Dbl Crop Oats/Corn,23,5.1,42075,2016
229, Pumpkins,33,7.3,42075,2016
236, Dbl Crop WinWht/Sorghum,135,30.0,42075,2016
237, Dbl Crop Barley/Corn,433,96.3,42075,2016
243, Cabbage,1,0.2,42075,2016
254, Dbl Crop Barley/Soybeans,4381,974.3,42075,2016
1, Corn,91435,20334.7,42077,2016
4, Sorghum,120,26.7,42077,2016
5, Soybeans,78340,17422.4,42077,2016
6, Sunflowers,6,1.3,42077,2016
12, Sweet Corn,797,177.2,42077,2016
21, Barley,321,71.4,42077,2016
24, Winter Wheat,20295,4513.5,42077,2016
26, Dbl Crop WinWht/Soybeans,243,54.0,42077,2016
27, Rye,381,84.7,42077,2016
28, Oats,2352,523.1,42077,2016
36, Alfalfa,16787,3733.3,42077,2016
37, Other Hay/Non Alfalfa,39102,8696.1,42077,2016
42, Dry Beans,2,0.4,42077,2016
43, Potatoes,12,2.7,42077,2016
49, Onions,15,3.3,42077,2016
53, Peas,2,0.4,42077,2016
58, Clover/Wildflowers,45,10.0,42077,2016
59, Sod/Grass Seed,34,7.6,42077,2016
61, Fallow/Idle Cropland,7807,1736.2,42077,2016
68, Apples,6,1.3,42077,2016
69, Grapes,3,0.7,42077,2016
70, Christmas Trees,2093,465.5,42077,2016
111, Open Water,6165,1371.1,42077,2016
121, Developed/Open Space,132310,29425.0,42077,2016
122, Developed/Low Intensity,111241,24739.4,42077,2016
123, Developed/Medium Intensity,54416,12101.8,42077,2016
124, Developed/High Intensity,23115,5140.7,42077,2016
131, Barren,2616,581.8,42077,2016
141, Deciduous Forest,321037,71396.9,42077,2016
142, Evergreen Forest,1378,306.5,42077,2016
143, Mixed Forest,1514,336.7,42077,2016
152, Shrubland,20207,4493.9,42077,2016
176, Grass/Pasture,65464,14558.8,42077,2016
190, Woody Wetlands,1316,292.7,42077,2016
195, Herbaceous Wetlands,91,20.2,42077,2016
205, Triticale,53,11.8,42077,2016
225, Dbl Crop WinWht/Corn,246,54.7,42077,2016
229, Pumpkins,387,86.1,42077,2016
237, Dbl Crop Barley/Corn,260,57.8,42077,2016
254, Dbl Crop Barley/Soybeans,246,54.7,42077,2016
1, Corn,48410,10766.1,42079,2016
4, Sorghum,186,41.4,42079,2016
5, Soybeans,14095,3134.7,42079,2016
6, Sunflowers,57,12.7,42079,2016
12, Sweet Corn,148,32.9,42079,2016
21, Barley,20,4.4,42079,2016
24, Winter Wheat,4240,943.0,42079,2016
26, Dbl Crop WinWht/Soybeans,9,2.0,42079,2016
27, Rye,69,15.3,42079,2016
28, Oats,1560,346.9,42079,2016
31, Canola,3,0.7,42079,2016
36, Alfalfa,6885,1531.2,42079,2016
37, Other Hay/Non Alfalfa,74222,16506.6,42079,2016
42, Dry Beans,891,198.2,42079,2016
44, Other Crops,52,11.6,42079,2016
53, Peas,5,1.1,42079,2016
58, Clover/Wildflowers,22,4.9,42079,2016
59, Sod/Grass Seed,5,1.1,42079,2016
60, Switchgrass,1,0.2,42079,2016
61, Fallow/Idle Cropland,11887,2643.6,42079,2016
68, Apples,30,6.7,42079,2016
69, Grapes,8,1.8,42079,2016
70, Christmas Trees,1972,438.6,42079,2016
111, Open Water,59024,13126.6,42079,2016
121, Developed/Open Space,171496,38139.8,42079,2016
122, Developed/Low Intensity,86571,19252.9,42079,2016
123, Developed/Medium Intensity,72342,16088.5,42079,2016
124, Developed/High Intensity,24469,5441.8,42079,2016
131, Barren,34962,7775.4,42079,2016
141, Deciduous Forest,1621495,360611.8,42079,2016
142, Evergreen Forest,85036,18911.6,42079,2016
143, Mixed Forest,194634,43285.6,42079,2016
152, Shrubland,8786,1954.0,42079,2016
176, Grass/Pasture,65293,14520.8,42079,2016
190, Woody Wetlands,17313,3850.3,42079,2016
195, Herbaceous Wetlands,2775,617.1,42079,2016
205, Triticale,39,8.7,42079,2016
225, Dbl Crop WinWht/Corn,112,24.9,42079,2016
229, Pumpkins,663,147.4,42079,2016
237, Dbl Crop Barley/Corn,8,1.8,42079,2016
243, Cabbage,2,0.4,42079,2016
254, Dbl Crop Barley/Soybeans,33,7.3,42079,2016
1, Corn,102838,22870.6,42081,2016
4, Sorghum,192,42.7,42081,2016
5, Soybeans,68901,15323.2,42081,2016
6, Sunflowers,59,13.1,42081,2016
12, Sweet Corn,1843,409.9,42081,2016
13, Pop or Orn Corn,1,0.2,42081,2016
21, Barley,229,50.9,42081,2016
23, Spring Wheat,8,1.8,42081,2016
24, Winter Wheat,6142,1365.9,42081,2016
26, Dbl Crop WinWht/Soybeans,100,22.2,42081,2016
27, Rye,994,221.1,42081,2016
28, Oats,1723,383.2,42081,2016
31, Canola,445,99.0,42081,2016
36, Alfalfa,7877,1751.8,42081,2016
37, Other Hay/Non Alfalfa,123011,27357.0,42081,2016
42, Dry Beans,2300,511.5,42081,2016
43, Potatoes,1,0.2,42081,2016
44, Other Crops,1,0.2,42081,2016
53, Peas,247,54.9,42081,2016
54, Tomatoes,148,32.9,42081,2016
58, Clover/Wildflowers,41,9.1,42081,2016
59, Sod/Grass Seed,9,2.0,42081,2016
60, Switchgrass,31,6.9,42081,2016
61, Fallow/Idle Cropland,11002,2446.8,42081,2016
68, Apples,66,14.7,42081,2016
69, Grapes,3,0.7,42081,2016
70, Christmas Trees,1336,297.1,42081,2016
111, Open Water,27124,6032.2,42081,2016
121, Developed/Open Space,132397,29444.4,42081,2016
122, Developed/Low Intensity,39340,8749.0,42081,2016
123, Developed/Medium Intensity,15662,3483.1,42081,2016
124, Developed/High Intensity,5571,1239.0,42081,2016
131, Barren,3267,726.6,42081,2016
141, Deciduous Forest,1787983,397637.8,42081,2016
142, Evergreen Forest,110022,24468.3,42081,2016
143, Mixed Forest,912796,203000.9,42081,2016
152, Shrubland,15538,3455.6,42081,2016
176, Grass/Pasture,190051,42266.3,42081,2016
190, Woody Wetlands,3354,745.9,42081,2016
195, Herbaceous Wetlands,6102,1357.1,42081,2016
205, Triticale,51,11.3,42081,2016
225, Dbl Crop WinWht/Corn,100,22.2,42081,2016
226, Dbl Crop Oats/Corn,8,1.8,42081,2016
229, Pumpkins,16,3.6,42081,2016
236, Dbl Crop WinWht/Sorghum,1,0.2,42081,2016
237, Dbl Crop Barley/Corn,16,3.6,42081,2016
254, Dbl Crop Barley/Soybeans,110,24.5,42081,2016
1, Corn,4659,1036.1,42083,2016
4, Sorghum,1,0.2,42083,2016
5, Soybeans,768,170.8,42083,2016
6, Sunflowers,118,26.2,42083,2016
12, Sweet Corn,4,0.9,42083,2016
24, Winter Wheat,44,9.8,42083,2016
28, Oats,292,64.9,42083,2016
36, Alfalfa,1040,231.3,42083,2016
37, Other Hay/Non Alfalfa,54795,12186.1,42083,2016
42, Dry Beans,71,15.8,42083,2016
54, Tomatoes,2,0.4,42083,2016
58, Clover/Wildflowers,70,15.6,42083,2016
59, Sod/Grass Seed,7,1.6,42083,2016
61, Fallow/Idle Cropland,1071,238.2,42083,2016
68, Apples,3,0.7,42083,2016
111, Open Water,8667,1927.5,42083,2016
121, Developed/Open Space,71307,15858.3,42083,2016
122, Developed/Low Intensity,13240,2944.5,42083,2016
123, Developed/Medium Intensity,5544,1233.0,42083,2016
124, Developed/High Intensity,1460,324.7,42083,2016
131, Barren,3582,796.6,42083,2016
141, Deciduous Forest,2152811,478773.6,42083,2016
142, Evergreen Forest,91978,20455.4,42083,2016
143, Mixed Forest,169048,37595.4,42083,2016
152, Shrubland,136000,30245.7,42083,2016
176, Grass/Pasture,78499,17457.8,42083,2016
190, Woody Wetlands,36003,8006.9,42083,2016
195, Herbaceous Wetlands,1258,279.8,42083,2016
225, Dbl Crop WinWht/Corn,8,1.8,42083,2016
1, Corn,164143,36504.5,42085,2016
4, Sorghum,161,35.8,42085,2016
5, Soybeans,127674,28394.0,42085,2016
6, Sunflowers,3,0.7,42085,2016
12, Sweet Corn,8,1.8,42085,2016
21, Barley,241,53.6,42085,2016
24, Winter Wheat,11109,2470.6,42085,2016
26, Dbl Crop WinWht/Soybeans,195,43.4,42085,2016
27, Rye,170,37.8,42085,2016
28, Oats,6337,1409.3,42085,2016
30, Speltz,481,107.0,42085,2016
36, Alfalfa,46286,10293.8,42085,2016
37, Other Hay/Non Alfalfa,148410,33005.6,42085,2016
39, Buckwheat,15,3.3,42085,2016
43, Potatoes,48,10.7,42085,2016
58, Clover/Wildflowers,360,80.1,42085,2016
59, Sod/Grass Seed,1292,287.3,42085,2016
60, Switchgrass,387,86.1,42085,2016
61, Fallow/Idle Cropland,60549,13465.8,42085,2016
69, Grapes,4,0.9,42085,2016
111, Open Water,45724,10168.8,42085,2016
121, Developed/Open Space,143685,31954.8,42085,2016
122, Developed/Low Intensity,64930,14440.1,42085,2016
123, Developed/Medium Intensity,14381,3198.3,42085,2016
124, Developed/High Intensity,6724,1495.4,42085,2016
131, Barren,2735,608.2,42085,2016
141, Deciduous Forest,958838,213240.4,42085,2016
142, Evergreen Forest,6312,1403.8,42085,2016
143, Mixed Forest,4993,1110.4,42085,2016
152, Shrubland,6585,1464.5,42085,2016
176, Grass/Pasture,128022,28471.4,42085,2016
190, Woody Wetlands,12664,2816.4,42085,2016
195, Herbaceous Wetlands,468,104.1,42085,2016
221, Strawberries,11,2.4,42085,2016
225, Dbl Crop WinWht/Corn,1,0.2,42085,2016
229, Pumpkins,12,2.7,42085,2016
254, Dbl Crop Barley/Soybeans,4,0.9,42085,2016
1, Corn,102101,22706.7,42087,2016
4, Sorghum,98,21.8,42087,2016
5, Soybeans,29485,6557.3,42087,2016
21, Barley,299,66.5,42087,2016
24, Winter Wheat,4223,939.2,42087,2016
26, Dbl Crop WinWht/Soybeans,660,146.8,42087,2016
27, Rye,313,69.6,42087,2016
28, Oats,2834,630.3,42087,2016
31, Canola,4,0.9,42087,2016
36, Alfalfa,25323,5631.7,42087,2016
37, Other Hay/Non Alfalfa,61635,13707.3,42087,2016
42, Dry Beans,15,3.3,42087,2016
44, Other Crops,4,0.9,42087,2016
58, Clover/Wildflowers,11,2.4,42087,2016
59, Sod/Grass Seed,1,0.2,42087,2016
61, Fallow/Idle Cropland,2020,449.2,42087,2016
68, Apples,35,7.8,42087,2016
70, Christmas Trees,17,3.8,42087,2016
111, Open Water,10494,2333.8,42087,2016
121, Developed/Open Space,56376,12537.7,42087,2016
122, Developed/Low Intensity,21347,4747.5,42087,2016
123, Developed/Medium Intensity,7194,1599.9,42087,2016
124, Developed/High Intensity,2455,546.0,42087,2016
131, Barren,750,166.8,42087,2016
141, Deciduous Forest,745160,165719.6,42087,2016
142, Evergreen Forest,31495,7004.3,42087,2016
143, Mixed Forest,29008,6451.2,42087,2016
152, Shrubland,77,17.1,42087,2016
176, Grass/Pasture,58680,13050.1,42087,2016
190, Woody Wetlands,34,7.6,42087,2016
195, Herbaceous Wetlands,12,2.7,42087,2016
205, Triticale,19,4.2,42087,2016
225, Dbl Crop WinWht/Corn,327,72.7,42087,2016
226, Dbl Crop Oats/Corn,37,8.2,42087,2016
229, Pumpkins,1,0.2,42087,2016
236, Dbl Crop WinWht/Sorghum,130,28.9,42087,2016
237, Dbl Crop Barley/Corn,103,22.9,42087,2016
254, Dbl Crop Barley/Soybeans,273,60.7,42087,2016
1, Corn,15309,3404.6,42089,2016
4, Sorghum,10,2.2,42089,2016
5, Soybeans,9877,2196.6,42089,2016
12, Sweet Corn,68,15.1,42089,2016
21, Barley,64,14.2,42089,2016
24, Winter Wheat,1666,370.5,42089,2016
26, Dbl Crop WinWht/Soybeans,30,6.7,42089,2016
27, Rye,120,26.7,42089,2016
28, Oats,1118,248.6,42089,2016
36, Alfalfa,2488,553.3,42089,2016
37, Other Hay/Non Alfalfa,14868,3306.6,42089,2016
44, Other Crops,119,26.5,42089,2016
49, Onions,4,0.9,42089,2016
53, Peas,4,0.9,42089,2016
58, Clover/Wildflowers,16,3.6,42089,2016
61, Fallow/Idle Cropland,7762,1726.2,42089,2016
68, Apples,8,1.8,42089,2016
70, Christmas Trees,278,61.8,42089,2016
111, Open Water,30409,6762.8,42089,2016
121, Developed/Open Space,227818,50665.5,42089,2016
122, Developed/Low Intensity,39965,8888.0,42089,2016
123, Developed/Medium Intensity,15855,3526.1,42089,2016
124, Developed/High Intensity,5101,1134.4,42089,2016
131, Barren,3668,815.7,42089,2016
141, Deciduous Forest,1189857,264617.8,42089,2016
142, Evergreen Forest,88815,19752.0,42089,2016
143, Mixed Forest,28198,6271.1,42089,2016
152, Shrubland,6996,1555.9,42089,2016
176, Grass/Pasture,27533,6123.2,42089,2016
190, Woody Wetlands,57628,12816.2,42089,2016
195, Herbaceous Wetlands,525,116.8,42089,2016
225, Dbl Crop WinWht/Corn,125,27.8,42089,2016
229, Pumpkins,26,5.8,42089,2016
237, Dbl Crop Barley/Corn,8,1.8,42089,2016
243, Cabbage,3,0.7,42089,2016
254, Dbl Crop Barley/Soybeans,8,1.8,42089,2016
1, Corn,21684,4822.4,42091,2016
4, Sorghum,13,2.9,42091,2016
5, Soybeans,21390,4757.0,42091,2016
6, Sunflowers,28,6.2,42091,2016
12, Sweet Corn,232,51.6,42091,2016
21, Barley,56,12.5,42091,2016
24, Winter Wheat,4004,890.5,42091,2016
26, Dbl Crop WinWht/Soybeans,173,38.5,42091,2016
27, Rye,523,116.3,42091,2016
28, Oats,567,126.1,42091,2016
36, Alfalfa,3968,882.5,42091,2016
37, Other Hay/Non Alfalfa,53134,11816.7,42091,2016
44, Other Crops,1,0.2,42091,2016
49, Onions,1,0.2,42091,2016
53, Peas,7,1.6,42091,2016
58, Clover/Wildflowers,40,8.9,42091,2016
61, Fallow/Idle Cropland,1498,333.1,42091,2016
69, Grapes,1,0.2,42091,2016
70, Christmas Trees,71,15.8,42091,2016
111, Open Water,10594,2356.0,42091,2016
121, Developed/Open Space,387364,86147.7,42091,2016
122, Developed/Low Intensity,225436,50135.8,42091,2016
123, Developed/Medium Intensity,103480,23013.4,42091,2016
124, Developed/High Intensity,39306,8741.4,42091,2016
131, Barren,3884,863.8,42091,2016
141, Deciduous Forest,354530,78845.6,42091,2016
142, Evergreen Forest,2542,565.3,42091,2016
143, Mixed Forest,3956,879.8,42091,2016
152, Shrubland,72993,16233.3,42091,2016
176, Grass/Pasture,80325,17863.8,42091,2016
190, Woody Wetlands,9750,2168.3,42091,2016
195, Herbaceous Wetlands,688,153.0,42091,2016
225, Dbl Crop WinWht/Corn,15,3.3,42091,2016
229, Pumpkins,59,13.1,42091,2016
237, Dbl Crop Barley/Corn,65,14.5,42091,2016
254, Dbl Crop Barley/Soybeans,39,8.7,42091,2016
1, Corn,55521,12347.6,42093,2016
4, Sorghum,88,19.6,42093,2016
5, Soybeans,45513,10121.8,42093,2016
12, Sweet Corn,62,13.8,42093,2016
21, Barley,113,25.1,42093,2016
24, Winter Wheat,2450,544.9,42093,2016
26, Dbl Crop WinWht/Soybeans,71,15.8,42093,2016
27, Rye,135,30.0,42093,2016
28, Oats,330,73.4,42093,2016
29, Millet,1,0.2,42093,2016
31, Canola,72,16.0,42093,2016
36, Alfalfa,3912,870.0,42093,2016
37, Other Hay/Non Alfalfa,19028,4231.7,42093,2016
42, Dry Beans,88,19.6,42093,2016
44, Other Crops,5,1.1,42093,2016
53, Peas,3,0.7,42093,2016
54, Tomatoes,37,8.2,42093,2016
58, Clover/Wildflowers,4,0.9,42093,2016
59, Sod/Grass Seed,8,1.8,42093,2016
60, Switchgrass,173,38.5,42093,2016
61, Fallow/Idle Cropland,7187,1598.4,42093,2016
68, Apples,63,14.0,42093,2016
69, Grapes,5,1.1,42093,2016
70, Christmas Trees,818,181.9,42093,2016
111, Open Water,4506,1002.1,42093,2016
121, Developed/Open Space,22640,5035.0,42093,2016
122, Developed/Low Intensity,9542,2122.1,42093,2016
123, Developed/Medium Intensity,3114,692.5,42093,2016
124, Developed/High Intensity,759,168.8,42093,2016
131, Barren,1370,304.7,42093,2016
141, Deciduous Forest,122785,27306.7,42093,2016
142, Evergreen Forest,4619,1027.2,42093,2016
143, Mixed Forest,17848,3969.3,42093,2016
152, Shrubland,189,42.0,42093,2016
176, Grass/Pasture,56652,12599.1,42093,2016
190, Woody Wetlands,99,22.0,42093,2016
195, Herbaceous Wetlands,338,75.2,42093,2016
205, Triticale,60,13.3,42093,2016
225, Dbl Crop WinWht/Corn,40,8.9,42093,2016
226, Dbl Crop Oats/Corn,3,0.7,42093,2016
229, Pumpkins,10,2.2,42093,2016
236, Dbl Crop WinWht/Sorghum,3,0.7,42093,2016
237, Dbl Crop Barley/Corn,4,0.9,42093,2016
254, Dbl Crop Barley/Soybeans,106,23.6,42093,2016
1, Corn,128638,28608.4,42095,2016
4, Sorghum,16,3.6,42095,2016
5, Soybeans,83441,18556.8,42095,2016
6, Sunflowers,1,0.2,42095,2016
12, Sweet Corn,404,89.8,42095,2016
21, Barley,159,35.4,42095,2016
24, Winter Wheat,9823,2184.6,42095,2016
26, Dbl Crop WinWht/Soybeans,1562,347.4,42095,2016
27, Rye,708,157.5,42095,2016
28, Oats,1623,360.9,42095,2016
36, Alfalfa,16915,3761.8,42095,2016
37, Other Hay/Non Alfalfa,33321,7410.4,42095,2016
42, Dry Beans,1,0.2,42095,2016
44, Other Crops,5,1.1,42095,2016
49, Onions,13,2.9,42095,2016
53, Peas,36,8.0,42095,2016
58, Clover/Wildflowers,171,38.0,42095,2016
59, Sod/Grass Seed,3,0.7,42095,2016
61, Fallow/Idle Cropland,23385,5200.7,42095,2016
68, Apples,10,2.2,42095,2016
70, Christmas Trees,1975,439.2,42095,2016
111, Open Water,13213,2938.5,42095,2016
121, Developed/Open Space,140098,31157.0,42095,2016
122, Developed/Low Intensity,95210,21174.2,42095,2016
123, Developed/Medium Intensity,44195,9828.7,42095,2016
124, Developed/High Intensity,15712,3494.3,42095,2016
131, Barren,5426,1206.7,42095,2016
141, Deciduous Forest,380319,84580.9,42095,2016
142, Evergreen Forest,1359,302.2,42095,2016
143, Mixed Forest,1735,385.9,42095,2016
152, Shrubland,12416,2761.3,42095,2016
176, Grass/Pasture,67325,14972.7,42095,2016
190, Woody Wetlands,3514,781.5,42095,2016
195, Herbaceous Wetlands,150,33.4,42095,2016
205, Triticale,29,6.4,42095,2016
225, Dbl Crop WinWht/Corn,2591,576.2,42095,2016
229, Pumpkins,63,14.0,42095,2016
237, Dbl Crop Barley/Corn,37,8.2,42095,2016
243, Cabbage,8,1.8,42095,2016
254, Dbl Crop Barley/Soybeans,268,59.6,42095,2016
1, Corn,190118,42281.2,42097,2016
4, Sorghum,119,26.5,42097,2016
5, Soybeans,101153,22495.9,42097,2016
6, Sunflowers,105,23.4,42097,2016
12, Sweet Corn,415,92.3,42097,2016
21, Barley,430,95.6,42097,2016
24, Winter Wheat,10251,2279.8,42097,2016
26, Dbl Crop WinWht/Soybeans,501,111.4,42097,2016
27, Rye,835,185.7,42097,2016
28, Oats,997,221.7,42097,2016
31, Canola,212,47.1,42097,2016
36, Alfalfa,10457,2325.6,42097,2016
37, Other Hay/Non Alfalfa,40965,9110.4,42097,2016
42, Dry Beans,1063,236.4,42097,2016
44, Other Crops,9,2.0,42097,2016
53, Peas,37,8.2,42097,2016
54, Tomatoes,682,151.7,42097,2016
58, Clover/Wildflowers,14,3.1,42097,2016
59, Sod/Grass Seed,31,6.9,42097,2016
60, Switchgrass,22,4.9,42097,2016
61, Fallow/Idle Cropland,15901,3536.3,42097,2016
66, Cherries,1,0.2,42097,2016
67, Peaches,14,3.1,42097,2016
68, Apples,164,36.5,42097,2016
69, Grapes,7,1.6,42097,2016
70, Christmas Trees,2562,569.8,42097,2016
111, Open Water,59747,13287.4,42097,2016
121, Developed/Open Space,90953,20227.5,42097,2016
122, Developed/Low Intensity,35993,8004.7,42097,2016
123, Developed/Medium Intensity,16007,3559.9,42097,2016
124, Developed/High Intensity,5752,1279.2,42097,2016
131, Barren,8310,1848.1,42097,2016
141, Deciduous Forest,644044,143231.9,42097,2016
142, Evergreen Forest,14119,3140.0,42097,2016
143, Mixed Forest,16600,3691.8,42097,2016
152, Shrubland,594,132.1,42097,2016
176, Grass/Pasture,102819,22866.4,42097,2016
190, Woody Wetlands,339,75.4,42097,2016
195, Herbaceous Wetlands,1245,276.9,42097,2016
205, Triticale,79,17.6,42097,2016
225, Dbl Crop WinWht/Corn,143,31.8,42097,2016
226, Dbl Crop Oats/Corn,4,0.9,42097,2016
229, Pumpkins,7,1.6,42097,2016
236, Dbl Crop WinWht/Sorghum,1,0.2,42097,2016
237, Dbl Crop Barley/Corn,183,40.7,42097,2016
243, Cabbage,1,0.2,42097,2016
254, Dbl Crop Barley/Soybeans,1011,224.8,42097,2016
1, Corn,109004,24241.9,42099,2016
4, Sorghum,140,31.1,42099,2016
5, Soybeans,49703,11053.7,42099,2016
6, Sunflowers,1,0.2,42099,2016
21, Barley,898,199.7,42099,2016
23, Spring Wheat,7,1.6,42099,2016
24, Winter Wheat,11702,2602.5,42099,2016
26, Dbl Crop WinWht/Soybeans,2075,461.5,42099,2016
27, Rye,195,43.4,42099,2016
28, Oats,2040,453.7,42099,2016
30, Speltz,137,30.5,42099,2016
31, Canola,2,0.4,42099,2016
36, Alfalfa,12986,2888.0,42099,2016
37, Other Hay/Non Alfalfa,84528,18798.6,42099,2016
42, Dry Beans,9,2.0,42099,2016
54, Tomatoes,4,0.9,42099,2016
58, Clover/Wildflowers,5,1.1,42099,2016
61, Fallow/Idle Cropland,5038,1120.4,42099,2016
66, Cherries,1,0.2,42099,2016
67, Peaches,2,0.4,42099,2016
68, Apples,50,11.1,42099,2016
70, Christmas Trees,35,7.8,42099,2016
111, Open Water,14443,3212.0,42099,2016
121, Developed/Open Space,81787,18189.0,42099,2016
122, Developed/Low Intensity,22323,4964.5,42099,2016
123, Developed/Medium Intensity,4559,1013.9,42099,2016
124, Developed/High Intensity,784,174.4,42099,2016
131, Barren,208,46.3,42099,2016
141, Deciduous Forest,1059864,235708.1,42099,2016
142, Evergreen Forest,22894,5091.5,42099,2016
143, Mixed Forest,28090,6247.1,42099,2016
152, Shrubland,261,58.0,42099,2016
176, Grass/Pasture,81451,18114.3,42099,2016
190, Woody Wetlands,142,31.6,42099,2016
195, Herbaceous Wetlands,41,9.1,42099,2016
205, Triticale,1188,264.2,42099,2016
225, Dbl Crop WinWht/Corn,901,200.4,42099,2016
226, Dbl Crop Oats/Corn,359,79.8,42099,2016
229, Pumpkins,12,2.7,42099,2016
236, Dbl Crop WinWht/Sorghum,46,10.2,42099,2016
237, Dbl Crop Barley/Corn,212,47.1,42099,2016
254, Dbl Crop Barley/Soybeans,1112,247.3,42099,2016
1, Corn,30,6.7,42101,2016
5, Soybeans,56,12.5,42101,2016
6, Sunflowers,2,0.4,42101,2016
12, Sweet Corn,2,0.4,42101,2016
27, Rye,10,2.2,42101,2016
28, Oats,1,0.2,42101,2016
36, Alfalfa,22,4.9,42101,2016
37, Other Hay/Non Alfalfa,69,15.3,42101,2016
61, Fallow/Idle Cropland,4,0.9,42101,2016
111, Open Water,20522,4564.0,42101,2016
121, Developed/Open Space,49499,11008.3,42101,2016
122, Developed/Low Intensity,54770,12180.6,42101,2016
123, Developed/Medium Intensity,134160,29836.5,42101,2016
124, Developed/High Intensity,111110,24710.3,42101,2016
131, Barren,477,106.1,42101,2016
141, Deciduous Forest,29227,6499.9,42101,2016
142, Evergreen Forest,33,7.3,42101,2016
143, Mixed Forest,211,46.9,42101,2016
